C:\Cambridge\Election2019\School\3 Final\School Transfer Report


*** COUNT 2 ***

   001002-00-10220000547995:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001002-00-10220000548076:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000575912:  Allen, Ruth Ryan --> Weinstein, David J.
   001002-00-10220000578898:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001002-00-10220000587523:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000595921:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000596194:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000616471:  Allen, Ruth Ryan --> Weinstein, David J.
   001002-00-10220000628701:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001002-00-10220000690764:  Allen, Ruth Ryan --> Weinstein, David J.
   001002-00-10220000693211:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000695528:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000715764:  Allen, Ruth Ryan --> Lim, Christopher
   001002-00-10220000724879:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001002-00-10220000727365:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000730945:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000746526:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000752821:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000766727:  Allen, Ruth Ryan --> Weinstein, David J.
   001002-00-10220000769707:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001002-00-10220000779187:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000789482:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001002-00-10220000818828:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001002-00-10220000850210:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000907075:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001002-00-10220000932208:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001002-00-10220000945524:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000030610:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000042998:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000050211:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000052589:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000066935:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000106301:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000113267:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000119292:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000128344:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000139420:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000148615:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00310000157862:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000191715:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000213635:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000291538:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000312143:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000339027:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000347917:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000354795:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000378259:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00310000389598:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000402384:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000415055:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000461490:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000461554:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000479132:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000493150:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00310000508171:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000511715:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000516651:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000517346:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000617401:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000633513:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000635134:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000638021:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000640328:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000645847:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000651684:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000666982:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000667937:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000704795:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000706621:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00310000735271:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000767933:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000776878:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000777756:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000809487:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000814633:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00310000829782:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000835254:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000859968:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000862220:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000899585:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000912199:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00310000929885:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00310000936136:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000949973:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001003-00-00310000950347:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000968887:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00310000971201:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001003-00-00310000981100:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00660000093011:  Allen, Ruth Ryan --> Lim, Christopher
   001003-00-00660000117317:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00660000141718:  Allen, Ruth Ryan --> Weinstein, David J.
   001003-00-00660000450802:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001003-00-00660000614060:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00660000737053:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00660000842210:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001003-00-00660000949040:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000063225:  Allen, Ruth Ryan --> Weinstein, David J.
   000502-00-00150000404441:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000464567:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000505556:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000510954:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000547961:  Allen, Ruth Ryan --> Lim, Christopher
   000502-00-00150000670718:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000675521:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000502-00-00150000726464:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000765419:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000793221:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000834004:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000502-00-00150000867675:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000874354:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000502-00-00150000876929:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000502-00-00150000916729:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000502-00-00150000930439:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000803-00-00250000425053:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-00290000020949:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000069427:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000071056:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000151220:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000197195:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001001-00-00290000232055:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000276922:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000277967:  Allen, Ruth Ryan --> Lim, Christopher
   001001-00-00290000328756:  Allen, Ruth Ryan --> Lim, Christopher
   001001-00-00290000354904:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000390729:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000399738:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001001-00-00290000426186:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000486290:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000527006:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000555467:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000598098:  Allen, Ruth Ryan --> Lim, Christopher
   001001-00-00290000631998:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000638969:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-00290000641588:  Allen, Ruth Ryan --> Weinstein, David J.
   001001-00-00290000802445:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-00290000804476:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-00290000845451:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-00290000897191:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000026739:  Allen, Ruth Ryan --> Lim, Christopher
   001001-00-10120000161889:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000175202:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-10120000178780:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000197456:  Allen, Ruth Ryan --> Weinstein, David J.
   001001-00-10120000231022:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000237614:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-10120000273757:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-10120000350197:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001001-00-10120000361374:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001001-00-10120000410350:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001001-00-10120000509527:  Allen, Ruth Ryan --> Weinstein, David J.
   001001-00-10120000603387:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000774039:  Allen, Ruth Ryan --> Lim, Christopher
   001001-00-10120000837137:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000858714:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001001-00-10120000986428:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000101-00-00010000025722:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000369681:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000101-00-00010000387250:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000448424:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000476365:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000101-00-00010000495255:  Allen, Ruth Ryan --> Weinstein, David J.
   000101-00-00010000504520:  Allen, Ruth Ryan --> Weinstein, David J.
   000101-00-00010000612790:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000810040:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000904250:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000101-00-00010000920264:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000101-00-00010000969685:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00010000980758:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00360000173736:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000101-00-00360000486953:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000032841:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000038994:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000053931:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000181105:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000802-00-00240000247179:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000802-00-00240000348272:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000802-00-00240000417193:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000802-00-00240000454587:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000491075:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000537563:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000802-00-00240000737328:  Allen, Ruth Ryan --> Lim, Christopher
   000802-00-00240000800159:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000802-00-00240000945745:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000802-00-00240000952865:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-00330000020063:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-00330000047366:  Allen, Ruth Ryan --> Weinstein, David J.
   001102-00-00330000099995:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000111632:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-00330000151451:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-00330000155146:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000196664:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-00330000197531:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000239289:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-00330000248154:  Allen, Ruth Ryan --> Weinstein, David J.
   001102-00-00330000253040:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001102-00-00330000271612:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000274598:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000275697:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000307106:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000311352:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000381038:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001102-00-00330000499772:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-00330000526411:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000595535:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000601085:  Allen, Ruth Ryan --> Weinstein, David J.
   001102-00-00330000622959:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-00330000691305:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-00330000750714:  Allen, Ruth Ryan --> Weinstein, David J.
   001102-00-00330000883251:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000883895:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-00330000907157:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000930036:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000934905:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-00330000966014:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000977366:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-00330000998910:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000012467:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001102-00-11220000066436:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-11220000136791:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000166772:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000175836:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000194957:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000200506:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000202237:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000236524:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000322751:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000322995:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000330817:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000373711:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000384835:  Allen, Ruth Ryan --> Weinstein, David J.
   001102-00-11220000389303:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-11220000408213:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000468277:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000486712:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000527154:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000531059:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000549192:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000577867:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000595064:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000614414:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000644583:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000707111:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-11220000755128:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000801504:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001102-00-11220000841141:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000881764:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000927171:  Allen, Ruth Ryan --> Lim, Christopher
   001102-00-11220000949536:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001102-00-11220000967993:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001102-00-11220000970775:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001102-00-11220000983173:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000024122:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000058727:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000064980:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000086511:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000096097:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000105194:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000109862:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000149567:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000156117:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000169875:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000174563:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000212499:  Allen, Ruth Ryan --> Lim, Christopher
   001103-00-00340000227789:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000240159:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000243794:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000251076:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000263443:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000267414:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000284043:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000309582:  Allen, Ruth Ryan --> Lim, Christopher
   001103-00-00340000341834:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000355390:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000369679:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000374315:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000377203:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000388533:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000399960:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000400074:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000401984:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000406196:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000407175:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000420287:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000478033:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000480896:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000489815:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000490682:  Allen, Ruth Ryan --> Lim, Christopher
   001103-00-00340000503301:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000511370:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000512585:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000522558:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000527979:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000552173:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000567492:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000623695:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000652260:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000671940:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000692861:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000694933:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000699401:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   001103-00-00340000704639:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000741432:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000770423:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000778874:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000787517:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000814281:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000822735:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000823325:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000839202:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000885910:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000893798:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000898604:  Allen, Ruth Ryan --> Weinstein, David J.
   001103-00-00340000904298:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000934275:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00340000936858:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00340000955650:  Allen, Ruth Ryan --> Lim, Christopher
   001103-00-00340000965068:  Allen, Ruth Ryan --> Dawson, Bernette J.
   001103-00-00340000970702:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00690000022244:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   001103-00-00690000654783:  Allen, Ruth Ryan --> EXHAUSTED PILE
   001103-00-00690000779149:  Allen, Ruth Ryan --> Rojas Villarreal, Jose Luis
   000801-00-00230000114057:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000801-00-00230000124762:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000801-00-00230000177164:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000801-00-00230000207429:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000801-00-00230000219775:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000801-00-00230000404782:  Allen, Ruth Ryan --> Lim, Christopher
   000801-00-00230000416103:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000801-00-00230000470830:  Allen, Ruth Ryan --> Weinstein, David J.
   000801-00-00230000727834:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000801-00-00230000815188:  Allen, Ruth Ryan --> Lim, Christopher
   000801-00-00230000937838:  Allen, Ruth Ryan --> Lim, Christopher
   000801-00-00230000953102:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000801-00-00580000117906:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000702-00-00210000235208:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000702-00-00210000657584:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000702-00-00210000729544:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000702-00-00210000740896:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000702-00-00210000764804:  Allen, Ruth Ryan --> Lim, Christopher
   000702-00-00210000886334:  Allen, Ruth Ryan --> Weinstein, David J.
   000702-00-00210000888999:  Allen, Ruth Ryan --> Lim, Christopher
   000702-00-00210000890793:  Allen, Ruth Ryan --> Lim, Christopher
   000302-00-00080000142652:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000302-00-00080000302559:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000372968:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000398889:  Allen, Ruth Ryan --> Dawson, Bernette J.
   000302-00-00080000399067:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000500801:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000568428:  Allen, Ruth Ryan --> Lim, Christopher
   000302-00-00080000634714:  Allen, Ruth Ryan --> Weinstein, Rachel B.
   000302-00-00080000685377:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000699882:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000839480:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000885017:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000302-00-00080000935620:  Allen, Ruth Ryan --> EXHAUSTED PILE
   000501-00-00140000622290:  Allen, Ruth Ryan --> Lim, Christopher
