# Final piles of ballots, sorted by candidate.
# Created Friday, November 15, 2019 6:09 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Allen, Ruth Ryan"
.CANDIDATE C02, "Bowman, Manikka L."
.CANDIDATE C03, "Dawson, Bernette J."
.CANDIDATE C04, "Dexter, Emily"
.CANDIDATE C05, "Fantini, Alfred B."
.CANDIDATE C06, "Kadete, Elechi M."
.CANDIDATE C07, "Lim, Christopher"
.CANDIDATE C08, "Rojas Villarreal, Jose Luis"
.CANDIDATE C09, "Weinstein, David J."
.CANDIDATE C10, "Weinstein, Rachel B."
.CANDIDATE C11, "Wilson, Ayesha"
.CANDIDATE WI01, "Write-In 01"
.CANDIDATE WI02, "Write-In 02"
.CANDIDATE WI03, "Write-In 03"
.CANDIDATE WI04, "Write-In 04"
.CANDIDATE WI05, "Write-In 05"
.CANDIDATE WI06, "Write-In 06"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C02
.EXCLUDE-CANDIDATE C04
.EXCLUDE-CANDIDATE C05
.EXCLUDE-CANDIDATE C08
.EXCLUDE-CANDIDATE C10
.EXCLUDE-CANDIDATE C11

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
# the same recount, but specify that Karen Jones is excluded.
#.EXCLUDE-CANDIDATE candidate-code

# This specifies the format for the ballots
.BALLOT-FORMAT-FIELDS BALLOT-ID-ALPHA BALLOT-VALUE RANKINGS-ALPHA

# Ballots for candidate C01 ("Allen, Ruth Ryan")
# (Candidate has no ballots in his/her pile.)

# Ballots for candidate C02 ("Bowman, Manikka L.")
# Candidate has 2,776 ballots in his/her pile.
.FINAL-PILE C02
000102-00-00020000019638, 1) C05,C04,C01
000102-00-00020000020373, 1) C05,C02,C10
000102-00-00020000022763, 1) C05,C09,C11,C01
000102-00-00020000025734, 1) C05,C02,C04
000102-00-00020000029394, 1) C05,C04,C02
000102-00-00020000034362, 1) C05,C01
000102-00-00020000038317, 1) C05,C04,C10
000102-00-00020000042081, 1) C05
000102-00-00020000049665, 1) C05,C04,C03,C02,C11
000102-00-00020000061550, 1) C05
000102-00-00020000066729, 1) C05,C04,C02
000102-00-00020000069266, 1) C05
000102-00-00020000070128, 1) C05
000102-00-00020000071692, 1) C05,C07,C03,C11
000102-00-00020000075647, 1) C05
000102-00-00020000082977, 1) C05
000102-00-00020000090244, 1) C05,C02,C04
000102-00-00020000092527, 1) C05,C01
000102-00-00020000096058, 1) C05
000102-00-00020000097745, 1) C05,C07,C04,C09,C10,C03,C01,C11,C08,C06,C02
000102-00-00020000099157, 1) C05
000102-00-00020000103613, 1) C05,C02,C10
000102-00-00020000113191, 1) C05,C07,C04,C02
000102-00-00020000115868, 1) C05,C02,C01
000102-00-00020000116042, 1) C05
000102-00-00020000119489, 1) C05
000102-00-00020000122900, 1) C05
000102-00-00020000123164, 1) C05
000102-00-00020000133909, 1) C05
000102-00-00020000135069, 1) C05
000102-00-00020000152637, 1) C05,C07,C04
000102-00-00020000153241, 1) C05
000102-00-00020000157159, 1) C05,C02,C08,C10,C09
000102-00-00020000164453, 1) C05
000102-00-00020000169965, 1) C05,C02,C04,C09,C11,C03
000102-00-00020000176206, 1) C05,C04,C02
000102-00-00020000184698, 1) C05,C02,C11,C04
000102-00-00020000190943, 1) C05,C02,C04,C01
000102-00-00020000197891, 1) C05
000102-00-00020000208522, 1) C05,C04,C02,C08
000102-00-00020000209008, 1) C05,C07
000102-00-00020000209796, 1) C05,C09,C10,C02,C04
000102-00-00020000215049, 1) C05
000102-00-00020000218172, 1) C05,C04,C10,C09,C11
000102-00-00020000220888, 1) C05,C09,C10,C04,C11,C01,C02,C03,C06,C07,C08
000102-00-00020000223673, 1) C05,C10
000102-00-00020000227902, 1) C05,C04,C08,C07
000102-00-00020000236015, 1) C05,C04
000102-00-00020000244433, 1) C05,C04,C07,C10,C03
000102-00-00020000245320, 1) C05,C01
000102-00-00020000247844, 1) C05,C07,C08,C09
000102-00-00020000248424, 1) C05
000102-00-00020000254247, 1) C05
000102-00-00020000258053, 1) C05
000102-00-00020000264934, 1) C05,C04
000102-00-00020000269146, 1) C05,C07
000102-00-00020000270498, 1) C05
000102-00-00020000271253, 1) C05
000102-00-00020000277316, 1) C05,C04
000102-00-00020000280514, 1) C05,C01
000102-00-00020000280852, 1) C05,C09,C06
000102-00-00020000287615, 1) C05
000102-00-00020000295812, 1) C05
000102-00-00020000299437, 1) C05,C01
000102-00-00020000303333, 1) C05,C04,C02,C01
000102-00-00020000304816, 1) C05,C04,C02
000102-00-00020000307304, 1) C05,C02,C04,C07,C08,C09
000102-00-00020000310291, 1) C05
000102-00-00020000317714, 1) C05
000102-00-00020000325419, 1) C05
000102-00-00020000339311, 1) C05
000102-00-00020000340272, 1) C05
000102-00-00020000350924, 1) C05,C01
000102-00-00020000356913, 1) C05
000102-00-00020000359890, 1) C05
000102-00-00020000361219, 1) C05
000102-00-00020000365722, 1) C05
000102-00-00020000368268, 1) C05
000102-00-00020000370959, 1) C05
000102-00-00020000380758, 1) C05
000102-00-00020000383205, 1) C05
000102-00-00020000404615, 1) C05,C08
000102-00-00020000409051, 1) C05
000102-00-00020000413920, 1) C05,C01
000102-00-00020000417812, 1) C05
000102-00-00020000425013, 1) C05,C01,C10,C03,C07
000102-00-00020000430037, 1) C05
000102-00-00020000434694, 1) C05
000102-00-00020000438673, 1) C05,C09
000102-00-00020000442365, 1) C05,C04,C01
000102-00-00020000448428, 1) C05,C01
000102-00-00020000456680, 1) C05
000102-00-00020000461886, 1) C05,C01
000102-00-00020000468929, 1) C05,C07,C11
000102-00-00020000469197, 1) C05,C09,C02
000102-00-00020000472289, 1) C05,C11,C09
000102-00-00020000476322, 1) C05
000102-00-00020000477367, 1) C05
000102-00-00020000478943, 1) C05,C03,C02,C07,C04
000102-00-00020000479460, 1) C05
000102-00-00020000492893, 1) C05
000102-00-00020000501516, 1) C05
000102-00-00020000502669, 1) C05,C01
000102-00-00020000505628, 1) C05
000102-00-00020000508565, 1) C05,C08,C03,C04,C01,C02,C09
000102-00-00020000513963, 1) C05
000102-00-00020000515073, 1) C05,C04,C02
000102-00-00020000516810, 1) C05,C04,C02
000102-00-00020000525096, 1) C05,C02,C04
000102-00-00020000527985, 1) C05,C01
000102-00-00020000532696, 1) C05,C08,C01,C07
000102-00-00020000533164, 1) C05,C09,C04,C02
000102-00-00020000534675, 1) C05,C11,C01
000102-00-00020000538514, 1) C05
000102-00-00020000543759, 1) C05
000102-00-00020000544437, 1) C05,C01,C02
000102-00-00020000546897, 1) C05,C08
000102-00-00020000553581, 1) C05,C08
000102-00-00020000556633, 1) C05,C01
000102-00-00020000558798, 1) C05
000102-00-00020000559520, 1) C05,C04,C07
000102-00-00020000563408, 1) C05,C07
000102-00-00020000567110, 1) C05,C01,C03,C04
000102-00-00020000573424, 1) C05
000102-00-00020000575844, 1) C05,C07,C04,C06,C08,C03,C11
000102-00-00020000576361, 1) C05,C04,C02
000102-00-00020000582132, 1) C05,C07,C08
000102-00-00020000587958, 1) C05,C02,C04,C01,C11,C10,C09,C08,C07
000102-00-00020000590383, 1) C05
000102-00-00020000593435, 1) C05,C03
000102-00-00020000594918, 1) C05,C06
000102-00-00020000602306, 1) C05
000102-00-00020000603818, 1) C05,C02
000102-00-00020000604335, 1) C05,C11,C02
000102-00-00020000617532, 1) C05
000102-00-00020000618264, 1) C05,C01,C04
000102-00-00020000620349, 1) C05
000102-00-00020000621266, 1) C05,C11,C08
000102-00-00020000623472, 1) C05
000102-00-00020000628225, 1) C05,C04,C02,C01,C03,C06,C07,C08,C09,C10,C11
000102-00-00020000636783, 1) C05
000102-00-00020000639230, 1) C05,C08,C06
000102-00-00020000642085, 1) C05
000102-00-00020000654863, 1) C05,C07
000102-00-00020000658814, 1) C05,C04,C11,C02
000102-00-00020000669227, 1) C05
000102-00-00020000671614, 1) C05,C09,C01,C10,C06
000102-00-00020000674591, 1) C05,C01
000102-00-00020000678570, 1) C05,C08,C06,C04
000102-00-00020000683337, 1) C05,C08
000102-00-00020000684890, 1) C05
000102-00-00020000686421, 1) C05
000102-00-00020000689362, 1) C05,C04,C02,C08
000102-00-00020000690104, 1) C05,C02,C06
000102-00-00020000703861, 1) C05
000102-00-00020000704382, 1) C05,C08
000102-00-00020000706913, 1) C05,C04,C03,C02,C11
000102-00-00020000709890, 1) C05
000102-00-00020000710636, 1) C05,C07,C08,C04,C06,C03,C01,C09,C10,C11,C02
000102-00-00020000727493, 1) C05,C11
000102-00-00020000728232, 1) C05
000102-00-00020000734497, 1) C05,C08,C11
000102-00-00020000735427, 1) C05,C04,C11
000102-00-00020000736709, 1) C05,C04
000102-00-00020000737738, 1) C05,C02,C07,C04,C08,C11,C10,C01,C03,C09,C06
000102-00-00020000738369, 1) C05,C02
000102-00-00020000739286, 1) C05,C02
000102-00-00020000743510, 1) C05,C04,C02
000102-00-00020000744778, 1) C05
000102-00-00020000754829, 1) C05,C02,C09,C04,C03,C11,C01,C10,C07,C08,C06
000102-00-00020000756488, 1) C05,C01,C11
000102-00-00020000759072, 1) C05,C02,C04
000102-00-00020000762507, 1) C05,C01,C02,C06,C10
000102-00-00020000763716, 1) C05,C09
000102-00-00020000774595, 1) C05,C01,C07
000102-00-00020000791622, 1) C05
000102-00-00020000800518, 1) C05,C01,C11,C02
000102-00-00020000806637, 1) C05,C11,C02
000102-00-00020000810300, 1) C05
000102-00-00020000812936, 1) C05,C09,C10,C04,C02
000102-00-00020000814965, 1) C05
000102-00-00020000816075, 1) C05,C04,C11
000102-00-00020000817453, 1) C05
000102-00-00020000827127, 1) C05,C03,C01,C07,C08,C04,C02,C11,C10,C09,C06
000102-00-00020000830545, 1) C05,C01
000102-00-00020000837698, 1) C05,C07
000102-00-00020000838033, 1) C05
000102-00-00020000843431, 1) C05
000102-00-00020000845891, 1) C05,C11,C04,C06,C10,C03,C01,C02,C08,C07,C09
000102-00-00020000850742, 1) C05,C04,C02
000102-00-00020000858534, 1) C05
000102-00-00020000863920, 1) C05,C02
000102-00-00020000864193, 1) C05
000102-00-00020000873703, 1) C05,C08
000102-00-00020000878415, 1) C05,C01
000102-00-00020000879784, 1) C05
000102-00-00020000887130, 1) C05
000102-00-00020000892408, 1) C05,C01
000102-00-00020000896819, 1) C05
000102-00-00020000897848, 1) C05,C01,C04,C03,C09
000102-00-00020000904867, 1) C05,C11,C08
000102-00-00020000905758, 1) C05,C08,C07
000102-00-00020000910295, 1) C05,C08
000102-00-00020000915501, 1) C05
000102-00-00020000917718, 1) C05,C04,C07
000102-00-00020000922503, 1) C05
000102-00-00020000928317, 1) C05,C07,C09,C08,C04,C02
000102-00-00020000929239, 1) C05,C01
000102-00-00020000932977, 1) C05,C03,C07,C04,C01,C09
000102-00-00020000943038, 1) C05
000102-00-00020000944512, 1) C05,C07
000102-00-00020000954304, 1) C05
000102-00-00020000960687, 1) C05,C02,C10
000102-00-00020000961210, 1) C05
000102-00-00020000962763, 1) C05,C08,C04,C02,C01,C09,C03
000102-00-00020000966559, 1) C05
000102-00-00020000967446, 1) C05,C01,C02
000102-00-00020000969602, 1) C05
000102-00-00020000970950, 1) C05,C02,C04
000102-00-00020000974020, 1) C05
000102-00-00020000986700, 1) C05,C01,C11
000102-00-00020000989843, 1) C05,C09,C11,C04,C06,C07,C08
000102-00-00020000990629, 1) C05,C01
000102-00-00020000992054, 1) C05,C02,C01
000102-00-00020000994741, 1) C05,C01
000102-00-00370000154350, 1) C05,C01
000102-00-00370000211261, 1) C05,C01,C07,C08,C04
000102-00-00370000217509, 1) C05,C08,C09,C10,WI01,WI02,WI03,C04,C03,C01,C06
000102-00-00370000416379, 1) C05
000102-00-00370000839327, 1) C05,C01,C06
000903-00-00280000020175, 1) C05,C10,C09
000903-00-00280000023332, 1) C05,C09,C04
000903-00-00280000052597, 1) C05
000903-00-00280000052806, 1) C05,C10,C04
000903-00-00280000058690, 1) C05,C09,C08
000903-00-00280000078372, 1) C05,C01,C04
000903-00-00280000087350, 1) C05
000903-00-00280000107607, 1) C05,C01,C09,C11,C02
000903-00-00280000108723, 1) C05,C04,C02
000903-00-00280000120088, 1) C05,C01,C09,C04,C02,C10
000903-00-00280000131003, 1) C05,C09
000903-00-00280000134242, 1) C05,C10,C11,C01,C04,C02
000903-00-00280000143450, 1) C05,C09,C08,C04,C01,C10
000903-00-00280000144679, 1) C05,C01,C04,C03
000903-00-00280000160513, 1) C05,C01
000903-00-00280000180719, 1) C05,C10
000903-00-00280000181477, 1) C05,C08,C04,C02
000903-00-00280000188580, 1) C05,C01,C04
000903-00-00280000192120, 1) C05,C11,C10
000903-00-00280000201473, 1) C05,C02,C03,C04,C06,C07,C08,C09,C10,C11,C01
000903-00-00280000208494, 1) C05,C01,C04
000903-00-00280000251206, 1) C05,C11,C02,C04
000903-00-00280000253462, 1) C05,C01,C02
000903-00-00280000255872, 1) C05
000903-00-00280000264693, 1) C05,C01
000903-00-00280000266100, 1) C05,C01,C10,C02,C04,C06
000903-00-00280000270351, 1) C05,C03,C11,C01,C09,C10
000903-00-00280000282213, 1) C05
000903-00-00280000285224, 1) C05,C04,C02
000903-00-00280000286601, 1) C05,C10,C04
000903-00-00280000290068, 1) C05,C09
000903-00-00280000300115, 1) C05,C03,C10
000903-00-00280000301984, 1) C05,C04,C02,C10
000903-00-00280000303014, 1) C05,C01
000903-00-00280000309043, 1) C05,C03,C02
000903-00-00280000316944, 1) C05,C01,C11
000903-00-00280000333041, 1) C05,C01
000903-00-00280000348348, 1) C05,C09,C03,C01,C07,C10,C04,C11,C02,C06,C08
000903-00-00280000357591, 1) C05,C01,C03,C10,C11,C08,C07,C06,C09
000903-00-00280000361755, 1) C05,C01,C02
000903-00-00280000365997, 1) C05,C03
000903-00-00280000369366, 1) C05,C02,C04,C06,C08,C07,C09,C03
000903-00-00280000373565, 1) C05
000903-00-00280000385142, 1) C05,C10,C07,C11,C03
000903-00-00280000398220, 1) C05,C09
000903-00-00280000405650, 1) C05,C04
000903-00-00280000408498, 1) C05,C04,C02,C03,C10,C08
000903-00-00280000425779, 1) C05,C02,C10,C08
000903-00-00280000432632, 1) C05,C01
000903-00-00280000464953, 1) C05,C02,C11,C06,C10,C09
000903-00-00280000479141, 1) C05,C01,C02
000903-00-00280000487686, 1) C05,C03,C10,C08,C04,C07
000903-00-00280000517693, 1) C05,C02,C04,C09,C10,C03
000903-00-00280000526625, 1) C05,C07,C10,C11,C02,C03,C04,C09
000903-00-00280000532621, 1) C05,C10
000903-00-00280000535630, 1) C05,C02
000903-00-00280000537294, 1) C05,C10
000903-00-00280000539059, 1) C05,C11,C02,C09,C04
000903-00-00280000540836, 1) C05
000903-00-00280000551280, 1) C05
000903-00-00280000572931, 1) C05,C02,C03,C01,C04,C10
000903-00-00280000573143, 1) C05,C09,C03
000903-00-00280000583494, 1) C05,C04,C09,C10
000903-00-00280000586341, 1) C05,C02,C04,C10
000903-00-00280000596093, 1) C05,C01,C02
000903-00-00280000600647, 1) C05,C07,C02
000903-00-00280000607548, 1) C05
000903-00-00280000609905, 1) C05,C10,C09,C08,C06,C07,C11,C02,C01,C03,C04
000903-00-00280000634307, 1) C05
000903-00-00280000648229, 1) C05
000903-00-00280000654882, 1) C05,C02,C06,C10,C09,C03,C01
000903-00-00280000659133, 1) C05,C04,C02,C11,C03
000903-00-00280000661487, 1) C05,C04,C10,C02,C08,C11
000903-00-00280000672476, 1) C05,C01,C04,C02,C06
000903-00-00280000681674, 1) C05,C01
000903-00-00280000683092, 1) C05
000903-00-00280000684828, 1) C05
000903-00-00280000691346, 1) C05,C11
000903-00-00280000692502, 1) C05,C01,C10,C04
000903-00-00280000702022, 1) C05,C10
000903-00-00280000703889, 1) C05,C09,C03
000903-00-00280000705111, 1) C05
000903-00-00280000718283, 1) C05,C01
000903-00-00280000731456, 1) C05,C01
000903-00-00280000738078, 1) C05,C04,C02,C10,C08
000903-00-00280000752853, 1) C05,C09
000903-00-00280000753065, 1) C05,C11,C01
000903-00-00280000769894, 1) C05
000903-00-00280000771633, 1) C05,C03,C09,C02
000903-00-00280000773057, 1) C05,C09
000903-00-00280000776245, 1) C05
000903-00-00280000784831, 1) C05,C02
000903-00-00280000812951, 1) C05
000903-00-00280000821515, 1) C05,C10
000903-00-00280000823277, 1) C05,C02,C04,C10,C11
000903-00-00280000826156, 1) C05,C04,C09,C10,C02,C11,C07,C06,C08,C01,C03
000903-00-00280000855316, 1) C05
000903-00-00280000857224, 1) C05,C06,C07,C10,C11,C02
000903-00-00280000902806, 1) C05
000903-00-00280000904572, 1) C05,C04,C02
000903-00-00280000908959, 1) C05,C04,C02,C09,C10,C11,C01,C03,C06,C07,C08
000903-00-00280000919281, 1) C05,C03,C11
000903-00-00280000928325, 1) C05,C04,C02,C01,C10,C11
000903-00-00280000934824, 1) C05,C09
000903-00-00280000935966, 1) C05,C08,C04,C02
000903-00-00280000947760, 1) C05,C07
000903-00-00280000955115, 1) C05,C09,C02
000903-00-00280000958014, 1) C05,C10
000903-00-00280000960312, 1) C05,C02,C06,C03,C10,C01,C08,C11
000903-00-00280000996379, 1) C05,C07,C09,C03,C10,C01,C06,C11,C08,C02,C04
000903-00-00280000997492, 1) C05,C10
000903-00-00630000070391, 1) C05,C01,C03,C02,C09
000903-00-00630000092948, 1) C05,C01,C04,C01
000903-00-00630000111059, 1) C05
000903-00-00630000230494, 1) C05,C03
000903-00-00630000301189, 1) C05,C11,C04,C06,C02,WI01
000903-00-00630000407329, 1) C05,C10,C11,C03,C09
000903-00-00630000561795, 1) C05,C01,C04
000903-00-00630000856338, 1) C05
000303-00-00100000003178, 1) C05,C04,C11,C01,C07
000303-00-00100000015340, 1) C05,C10,C04,C03
000303-00-00100000023783, 1) C05,C04,C02
000303-00-00100000024466, 1) C05,C09,C10,C08,C02,C11
000303-00-00100000046219, 1) C05,C01
000303-00-00100000075108, 1) C05,C09,C11,C03,C04,C08,C01
000303-00-00100000078743, 1) C05,C11,C03,C04,C08,C02,C06,C01,C10,C07
000303-00-00100000094765, 1) C05,C07,C04,C02
000303-00-00100000096375, 1) C05
000303-00-00100000105447, 1) C05,C07,C04,C08
000303-00-00100000147825, 1) C05,C04,C08
000303-00-00100000165677, 1) C05,C04,C02,C11,C06
000303-00-00100000186536, 1) C05
000303-00-00100000189628, 1) C05
000303-00-00100000256760, 1) C05,C11
000303-00-00100000284635, 1) C05,C04
000303-00-00100000285534, 1) C05,C08
000303-00-00100000308019, 1) C05,C10,C07
000303-00-00100000309836, 1) C05,C02,C04,C10,C09
000303-00-00100000353145, 1) C05,C04,C11,C08,C07
000303-00-00100000357116, 1) C05
000303-00-00100000371512, 1) C05,C07,C02
000303-00-00100000379009, 1) C05,C04,C07,C08,C02,C11
000303-00-00100000398472, 1) C05,C04,C02
000303-00-00100000435057, 1) C05
000303-00-00100000494096, 1) C05,C07
000303-00-00100000519166, 1) C05,C04,C01
000303-00-00100000577864, 1) C05,C02,C08,C06
000303-00-00100000581587, 1) C05,C04
000303-00-00100000610284, 1) C05
000303-00-00100000638949, 1) C05,C01,C03,C02,C07,C09,C08,C10,C06,C11,C04
000303-00-00100000642622, 1) C05
000303-00-00100000669493, 1) C05,C02,C04,C07
000303-00-00100000688357, 1) C05,C02,C06,C09,C08,C03,C04,C10,C11,C07
000303-00-00100000695268, 1) C05,C02,C04
000303-00-00100000699470, 1) C05,C02,C04,C06,C10
000303-00-00100000702933, 1) C05
000303-00-00100000747295, 1) C05,C01
000303-00-00100000847821, 1) C05
000303-00-00100000866031, 1) C05
000303-00-00100000869123, 1) C05,C06,C01,C10,C03,C02,C11
000303-00-00100000891922, 1) C05,C02
000303-00-00100000920337, 1) C05,C04,C03,C06,C07,C08,C09,C11,C10,C02,C01
000303-00-00100000925288, 1) C05,C01,C03,C02,C07,C09,C08,C10,C06,C11,C04
000303-00-00100000946681, 1) C05,C04,C11,C08
000303-00-00100000947620, 1) C05,C07,C08,C10,C11
000303-00-00100000957167, 1) C05,C07,C09
000303-00-00450000152305, 1) C05,C04,C02,C07,C01,C02
000303-00-00450000329802, 1) C05,C02,C05
000303-00-00450000469265, 1) C05,C02,C04
000601-00-00170000001700, 1) C05,C04,C07
000601-00-00170000019297, 1) C05,C06,C04
000601-00-00170000025446, 1) C05,C02,C04,C11,C06,C08,C10,C09,C03,C01,C07
000601-00-00170000033317, 1) C05
000601-00-00170000040124, 1) C05,C04,C07,C08,C02
000601-00-00170000061729, 1) C05,C08
000601-00-00170000075036, 1) C05,C01,C04,C10,C03,C11
000601-00-00170000087203, 1) C05,C02,C10
000601-00-00170000088439, 1) C05,C10,C04,C02,C01,C03,C06,C07,C08,C09
000601-00-00170000090690, 1) C05
000601-00-00170000115336, 1) C05,C02
000601-00-00170000135958, 1) C05,C04
000601-00-00170000142314, 1) C05,C04,C03
000601-00-00170000143703, 1) C05,C02
000601-00-00170000149784, 1) C05,C04,C02,C07,C09,C10,C01
000601-00-00170000164965, 1) C05,C02,C06,C11,C08,C01,C10
000601-00-00170000204008, 1) C05,C04
000601-00-00170000222673, 1) C05
000601-00-00170000228888, 1) C05
000601-00-00170000252669, 1) C05,C02,C04,C11,C01
000601-00-00170000258565, 1) C05,C02,C04,C07,C09,C08,C11,C01,C03,C06,C10
000601-00-00170000259740, 1) C05,C02,C04,C06
000601-00-00170000276879, 1) C05
000601-00-00170000304324, 1) C05,C07,C01
000601-00-00170000325765, 1) C05,C01
000601-00-00170000328264, 1) C05,C01,C07
000601-00-00170000346566, 1) C05
000601-00-00170000353337, 1) C05,C11,C10,C02,C06,C03,C09,C01,C07,C08,C04
000601-00-00170000398663, 1) C05
000601-00-00170000449469, 1) C05,C01,C04,C11,C03,C09
000601-00-00170000453274, 1) C05,C07,C04
000601-00-00170000462455, 1) C05,C06
000601-00-00170000482617, 1) C05
000601-00-00170000483006, 1) C05,C10,C04,C01
000601-00-00170000506669, 1) C05
000601-00-00170000510073, 1) C05,C10
000601-00-00170000531011, 1) C05,C08,C11,C02,C04
000601-00-00170000559082, 1) C05
000601-00-00170000562408, 1) C05,C02,C04,C06,C09,C10
000601-00-00170000564170, 1) C05,C10,C02,C04
000601-00-00170000623225, 1) C05,C04,C02
000601-00-00170000633313, 1) C05
000601-00-00170000652380, 1) C05,C01
000601-00-00170000656996, 1) C05
000601-00-00170000675087, 1) C05
000601-00-00170000695000, 1) C05,C07,C01
000601-00-00170000703337, 1) C05,C04,C06
000601-00-00170000705702, 1) C05,C01,C07
000601-00-00170000726720, 1) C05
000601-00-00170000735738, 1) C05
000601-00-00170000746002, 1) C05
000601-00-00170000756917, 1) C05,C02,C09
000601-00-00170000757942, 1) C05,C01
000601-00-00170000765765, 1) C05
000601-00-00170000768264, 1) C05,C02,C04,C10,C06
000601-00-00170000776984, 1) C05,C08,C02
000601-00-00170000797568, 1) C05
000601-00-00170000809035, 1) C05,C10
000601-00-00170000853534, 1) C05,C04,C02,C08,C09,C07
000601-00-00170000856626, 1) C05,C08,C02,C01
000601-00-00170000894705, 1) C05,C01,C06
000601-00-00170000920377, 1) C05
000601-00-00170000926503, 1) C05,C04,C02,C07,C08,C09,C10,C11
000601-00-00170000927584, 1) C05,C11,C06,C04,C02,C09,C10,C01,C03,C08,C07
000601-00-00170000939223, 1) C05,C02,C04,C07,C11,C03
000601-00-00170000940690, 1) C05,C01,C10
000601-00-00170000940959, 1) C05,C02
000601-00-00170000953079, 1) C05
000601-00-00170000957304, 1) C05,C07
000601-00-00170000992566, 1) C05,C07,C10,C03
000601-00-00530000493141, 1) C05,C02,C04
003021-00-00090000008477, 1) C05,C01,C11,C02,C06,C03,C04,C09,C10,C08,C07
003021-00-00090000016957, 1) C05,C02,C04,C08
003021-00-00090000019809, 1) C05,C01
003021-00-00090000044147, 1) C05,C02,C11,C09
003021-00-00090000045079, 1) C05,C06,C02,C01,C03
003021-00-00090000048353, 1) C05,C04,C02,C01,C06,C03,C07,C10,C09,C08,C11
003021-00-00090000068854, 1) C05,C02,C04
003021-00-00090000069025, 1) C05,C01,C06,C10,C11
003021-00-00090000074911, 1) C05,C04,C09
003021-00-00090000114287, 1) C05
003021-00-00090000115731, 1) C05
003021-00-00090000119391, 1) C05
003021-00-00090000163285, 1) C05,C10
003021-00-00090000170241, 1) C05,C02,C01
003021-00-00090000192478, 1) C05,C02
003021-00-00090000200196, 1) C05,C01,C08,C06,C07,C04,C03,C09,C02,C10,C11
003021-00-00090000201923, 1) C05
003021-00-00090000214655, 1) C05,C06,C11
003021-00-00090000278105, 1) C05,C04,C02,C03,C08
003021-00-00090000280968, 1) C05,C01
003021-00-00090000282303, 1) C05,C10
003021-00-00090000288456, 1) C05,C03,C02
003021-00-00090000296509, 1) C05,C03,C04,C08,C09,C11,C01
003021-00-00090000343141, 1) C05
003021-00-00090000355345, 1) C05
003021-00-00090000412445, 1) C05
003021-00-00090000451115, 1) C05,C01
003021-00-00090000457880, 1) C05,C11
003021-00-00090000464209, 1) C05
003021-00-00090000477522, 1) C05
003021-00-00090000478152, 1) C05,C01,C06
003021-00-00090000480921, 1) C05,C04,C02
003021-00-00090000496500, 1) C05
003021-00-00090000549290, 1) C05
003021-00-00090000572749, 1) C05
003021-00-00090000588400, 1) C05,C07,C10,C11,C03,C02
003021-00-00090000619800, 1) C05,C07,C04,C02,C11
003021-00-00090000709766, 1) C05
003021-00-00090000722181, 1) C05
003021-00-00090000732627, 1) C05,C04,C02
003021-00-00090000748178, 1) C05,C02,C10,C01
003021-00-00090000788050, 1) C05
003021-00-00090000793114, 1) C05,C04,C02,C08,C11,C10,C03,C06,C07
003021-00-00090000807837, 1) C05
003021-00-00090000814236, 1) C05,C10,C03
003021-00-00090000832386, 1) C05,C02,C06,C04,C07,C11,C01
003021-00-00090000846587, 1) C05
003021-00-00090000858988, 1) C05,C10
003021-00-00090000883076, 1) C05,C11,C01,C02
003021-00-00090000894608, 1) C05,C01
003021-00-00090000896760, 1) C05,C01
003021-00-00090000899267, 1) C05
003021-00-00090000908764, 1) C05,C11,C08,C01,C02
003021-00-00090000935156, 1) C05,C02,C04
003021-00-00090000955392, 1) C05,C02,C09,C10,C07,C03,C04,C01,C11,C08,C06
003021-00-00090000956228, 1) C05
003021-00-00090000987296, 1) C05
003021-00-00090000995097, 1) C05,C04,C07
000401-00-00110000016351, 1) C05
000401-00-00110000033619, 1) C05,C04,C06,C07
000401-00-00110000057269, 1) C05
000401-00-00110000066887, 1) C05,C07,C06
000401-00-00110000080007, 1) C05,C04,C02,C11,C07
000401-00-00110000103422, 1) C05,C02,C04,C08,C09,C11,C10,C01,C07,C06,C03
000401-00-00110000130366, 1) C05,C03,C02,C09
000401-00-00110000131849, 1) C05,C04,C07,C01
000401-00-00110000194053, 1) C05,C03,C01,C02,C10
000401-00-00110000205409, 1) C05,C04,C02,C03
000401-00-00110000211263, 1) C05,C04,C10,C07
000401-00-00110000223492, 1) C05
000401-00-00110000240637, 1) C05,C04,C10,C08,C09,C03,C01
000401-00-00110000285871, 1) C05,C04,C08,C09
000401-00-00110000288258, 1) C05
000401-00-00110000291635, 1) C05
